game_id,rating_board,rating_value,descriptors
game_009620,dejus,10,Violência
game_009620,pegi,3,
game_009620,steam_germany,12,"Gewalt
Alkohol / Tabak"
game_009620,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Interaksi Daring"
game_009621,dejus,10,Violência
game_009621,steam_germany,12,Gewalt
game_009621,igrs,13,Kekerasan
game_009622,dejus,12,Violência
game_009622,esrb,e10,"Animated Blood
Crude Humor
Fantasy Violence"
game_009622,pegi,7,Violence
game_009622,usk,6,
game_009622,oflc,pg,
game_009622,nzoflc,pg,
game_009622,steam_germany,16,"Gewalt
Alkohol / Tabak
Schimpfwörte"
game_009622,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Penggunaan bahasa"
game_009623,dejus,18,"Violência
Temas sensíveis
Medo"
game_009623,steam_germany,16,"Drogen
Horror
Sexuelle Inhalte"
game_009623,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Horor
Kekerasan"
game_009624,dejus,6,Violência fantasiosa
game_009624,steam_germany,6,Fantasy-Gewalt
game_009624,igrs,13,Kekerasan
game_009625,dejus,12,Conteúdo sexual
game_009625,steam_germany,12,Sexuelle Andeutungen
game_009625,igrs,18,Penampilan Tokoh
game_009626,pegi,7,
game_009626,bbfc,12,
game_009626,usk,6,
game_009626,esrb,e10,
game_009627,dejus,10,Violência
game_009627,steam_germany,12,"Gewalt
Alkohol / Tabak"
game_009627,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_009628,dejus,l,
game_009628,steam_germany,12,
game_009628,igrs,3,Interaksi Daring
game_009629,dejus,l,
game_009629,steam_germany,12,"Gewalt
Derbe Sprache"
game_009629,igrs,13,"Penggunaan bahasa
Kekerasan"
game_009630,pegi,12,
game_009630,usk,12,
game_009630,cero,b,
game_009630,kgrb,12,
game_009630,dejus,12,
game_009630,fpb,13,
game_009630,crl,12,
game_009630,agcom,12,
game_009630,bbfc,12,
game_009630,csrr,C12,
game_009630,steam_germany,0,
game_009630,igrs,3,
game_009632,esrb,e,Violence
game_009632,pegi,3,
game_009632,usk,12,
game_009633,dejus,6,Violência fantasiosa
game_009633,steam_germany,6,Fantasy-Gewalt
game_009633,igrs,13,Kekerasan
game_009634,dejus,18,"Violência fantasiosa
Violência
Linguagem imprópria
Conteúdo sexual
Nudez"
game_009634,steam_germany,16,Drastische Gewalt
game_009634,igrs,18,Kekerasan
game_009635,dejus,14,"Linguagem imprópria
Violência"
game_009635,steam_germany,12,"Gewalt
Derbe Sprache"
game_009635,igrs,13,"Penggunaan bahasa
Kekerasan"
game_009636,dejus,l,
game_009636,steam_germany,12,
game_009636,igrs,3,Interaksi Daring
game_009637,dejus,l,
game_009637,kgrb,all,
game_009638,dejus,l,
game_009638,steam_germany,12,
game_009638,igrs,18,Interaksi Daring
game_009639,dejus,l,
game_009639,steam_germany,0,
game_009639,igrs,3,
game_009640,esrb,m,"Blood and Gore, Violence"
game_009640,pegi,12,Violence
game_009640,usk,12,
game_009640,dejus,12,Violência
game_009640,steam_germany,16,Gewalt
game_009640,igrs,18,"Horor
Kekerasan"
game_009641,pegi,12,Bad Language
game_009641,dejus,14,"Nudez
Linguagem imprópria"
game_009641,steam_germany,12,Schimpfwörte
game_009641,igrs,BANNED,Penggunaan bahasa
game_009642,dejus,l,
game_009642,pegi,3,
game_009642,oflc,g,"General
Online Interactivity"
game_009642,nzoflc,g,"General
Online Interactivity"
game_009642,csrr,G,
game_009642,usk,0,
game_009642,steam_germany,12,
game_009642,igrs,3,Interaksi Daring
game_009643,esrb,m,"Fantasy Violence
Language
Partial Nudity
Sexual Themes"
game_009643,dejus,16,"Violência
Temas sensíveis
Conteúdo sexual"
game_009643,steam_germany,16,"Sexuelle Inhalte
Gewalt
Schimpfwörte"
game_009643,igrs,BANNED,"Penampilan Tokoh
Penggunaan bahasa
Kekerasan"
game_009644,csrr,G,
game_009644,pegi,3,
game_009644,dejus,6,
game_009644,steam_germany,12,
game_009644,igrs,3,Interaksi Daring
game_009645,dejus,6,Violência fantasiosa
game_009645,steam_germany,12,Fantasy-Gewalt
game_009645,igrs,13,"Kekerasan
Interaksi Daring"
game_009646,dejus,14,"Violência
Medo"
game_009646,steam_germany,16,Horror
game_009646,igrs,18,"Horor
Kekerasan
Interaksi Daring"
game_009647,dejus,14,"Nudez
Violência fantasiosa"
game_009647,steam_germany,16,"Sexuelle Inhalte
Fantasy-Gewalt"
game_009647,igrs,BANNED,Kekerasan
game_009648,dejus,14,"Nudez
Drogas lícitas
Violência"
game_009648,steam_germany,16,"Sexuelle Inhalte
Alkohol / Tabak
Gewalt"
game_009648,igrs,BANNED,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Kekerasan"
game_009649,dejus,l,
game_009649,steam_germany,12,Fantasy-Gewalt
game_009649,igrs,13,"Kekerasan
Interaksi Daring"
game_009650,dejus,l,
game_009650,steam_germany,0,
game_009650,igrs,3,
game_009652,dejus,10,"Violência fantasiosa
Violência"
game_009652,steam_germany,12,Gewalt
game_009652,igrs,13,Kekerasan
game_009653,esrb,t,"Blood and Gore
Drug Reference
Mild Language
Partial Nudity
Violence"
game_009653,dejus,16,"Violência Extrema
Drogas ilícitas
Nudez"
game_009653,steam_germany,18,"Drastische Gewalt
Drogen
Sexuelle Andeutungen"
game_009653,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Kekerasan"
game_009654,dejus,14,"Violência
Medo"
game_009654,steam_germany,16,Horror
game_009654,igrs,18,"Horor
Kekerasan"
game_009655,dejus,10,Medo
game_009655,steam_germany,6,Ängstigende Inhalte
game_009655,igrs,18,Horor
game_009656,dejus,12,"Linguagem imprópria
Violência"
game_009656,steam_germany,12,"Gewalt
Schimpfwörte"
game_009656,igrs,13,"Penggunaan bahasa
Kekerasan
Interaksi Daring"
game_009657,dejus,6,
game_009657,steam_germany,12,
game_009657,igrs,3,Interaksi Daring
game_009658,dejus,14,"Violência fantasiosa
Violência"
game_009658,steam_germany,16,Drastische Gewalt
game_009658,igrs,18,Kekerasan
game_009659,dejus,10,Temas sensíveis
game_009659,esrb,e10,"Alcohol Reference
Lyrics"
game_009659,usk,0,
game_009659,pegi,3,
game_009659,oflc,pg,Mild themes
game_009660,esrb,e,
game_009660,dejus,6,Violência fantasiosa
game_009660,steam_germany,12,Fantasy-Gewalt
game_009660,igrs,13,"Kekerasan
Interaksi Daring"
game_009661,dejus,14,"Violência
Medo"
game_009661,steam_germany,16,Horror
game_009661,igrs,18,"Horor
Kekerasan"
game_009662,dejus,6,Violência fantasiosa
game_009662,steam_germany,6,Fantasy-Gewalt
game_009662,igrs,13,Kekerasan
game_009663,dejus,l,
game_009663,steam_germany,0,
game_009663,igrs,3,
game_009664,dejus,6,Violência fantasiosa
game_009664,steam_germany,6,Fantasy-Gewalt
game_009664,igrs,13,Kekerasan
game_009666,dejus,10,Violência
game_009666,steam_germany,12,Gewalt
game_009666,igrs,13,"Kekerasan
Interaksi Daring"
game_009667,dejus,14,Violência
game_009667,steam_germany,16,Drastische Gewalt
game_009667,igrs,18,Kekerasan
game_009668,dejus,6,Violência fantasiosa
game_009668,steam_germany,12,Fantasy-Gewalt
game_009668,igrs,13,"Kekerasan
Interaksi Daring"
game_009669,pegi,18,Violence
game_009669,crl,12,
game_009669,dejus,12,"Conteúdo sexual
Violência"
game_009669,steam_germany,16,"Gewalt
Sexuelle Andeutungen"
game_009669,igrs,18,"Penampilan Tokoh
Kekerasan"
game_009670,dejus,14,"Violência
Medo"
game_009670,steam_germany,16,Horror
game_009670,igrs,18,"Horor
Kekerasan
Interaksi Daring"
game_009671,esrb,t,"Mild Violence
Animated Blood
Mature Sexual Themes
Mild Language"
game_009671,pegi,12,"Violence
Bad Language"
game_009671,usk,6,
game_009671,oflc,pg,"Low level animated violence
Low level coarse language"
game_009671,dejus,12,"Linguagem imprópria
Violência
Conteúdo sexual"
game_009671,steam_germany,12,"Gewalt
Alkohol / Tabak
Schimpfwörte"
game_009671,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa
Kekerasan"
game_009672,dejus,14,"Linguagem imprópria
Nudez
Violência fantasiosa"
game_009673,dejus,l,Violência fantasiosa
game_009673,steam_germany,6,Fantasy-Gewalt
game_009673,igrs,13,Kekerasan
game_009674,kgrb,15,"- Sensationalism
- Violence"
game_009674,pegi,12,Bad Language
game_009674,dejus,12,"Conteúdo sexual
Violência"
game_009674,steam_germany,16,"Gewalt
Sexuelle Andeutungen"
game_009674,igrs,18,"Penampilan Tokoh
Kekerasan"
game_009675,dejus,l,
game_009675,steam_germany,0,
game_009675,igrs,3,
game_009676,dejus,l,
game_009676,steam_germany,0,
game_009676,igrs,3,
game_009677,dejus,l,
game_009677,steam_germany,12,
game_009677,igrs,3,Interaksi Daring
game_009678,dejus,14,"Violência
Linguagem imprópria"
game_009678,steam_germany,16,"Drastische Gewalt
Schimpfwörte"
game_009678,igrs,18,"Kekerasan
Penggunaan bahasa
Interaksi Daring"
game_009679,esrb,t,"Violence
Blood
Suggestive Themes
Use of Alcohol and Tobacco"
game_009679,pegi,12,Mild Violence
game_009679,dejus,12,Violência
game_009679,steam_germany,16,"Gewalt
Alkohol / Tabak"
game_009679,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Interaksi Daring"
game_009680,pegi,7,
game_009680,dejus,10,Violência
game_009680,steam_germany,12,Gewalt
game_009680,igrs,13,"Kekerasan
Interaksi Daring"
game_009681,dejus,l,
game_009681,steam_germany,12,Alkohol / Tabak
game_009681,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Interaksi Daring"
game_009682,esrb,m,"Blood and Gore<br>
Violence"
game_009683,dejus,l,
game_009683,steam_germany,0,
game_009683,igrs,3,
game_009684,esrb,t,"Violence
Blood
Mild Language"
game_009684,dejus,14,"Violência
Linguagem imprópria"
game_009684,steam_germany,16,"Drastische Gewalt
Schimpfwörte"
game_009684,igrs,18,"Kekerasan
Penggunaan bahasa"
game_009685,dejus,14,"Drogas ilícitas
Linguagem imprópria
Conteúdo sexual"
game_009685,steam_germany,16,"Gewalt
Drogen
Sexuelle Andeutungen"
game_009685,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Horor"
game_009686,dejus,l,
game_009686,steam_germany,0,
game_009686,igrs,3,
game_009687,dejus,10,Violência
game_009687,steam_germany,12,Gewalt
game_009687,igrs,13,"Kekerasan
Interaksi Daring"
game_009688,esrb,e,Mild Violence
game_009688,dejus,6,
game_009688,steam_germany,12,
game_009688,igrs,3,Interaksi Daring
game_009689,dejus,l,
game_009689,steam_germany,0,
game_009689,igrs,3,
game_009690,dejus,14,Violência
game_009690,steam_germany,12,Gewalt
game_009690,igrs,13,"Kekerasan
Interaksi Daring"
game_009691,dejus,6,Violência fantasiosa
game_009691,steam_germany,6,Fantasy-Gewalt
game_009691,igrs,13,Kekerasan
game_009692,dejus,l,
game_009692,steam_germany,12,
game_009692,igrs,3,Interaksi Daring
game_009693,dejus,10,Violência
game_009693,steam_germany,12,Gewalt
game_009693,igrs,18,"Horor
Kekerasan"
game_009694,esrb,e,Mild Violence&lt;br&gt;
game_009694,dejus,12,Violência
game_009694,steam_germany,16,Gewalt
game_009694,igrs,15,"Kekerasan
Interaksi Daring"
game_009695,esrb,t,"Fantasy Violence
Language
Partial Nudity
Use of Alcohol"
game_009695,pegi,12,Violence
game_009695,oflc,pg,"Mild violence, alcohol references, sexualised imagery and coarse language"
game_009695,dejus,12,"VIOLENCIA 
CONTEUDO SEXUAL"
game_009695,cero,b,セクシャル
game_009695,steam_germany,12,"Alkohol / Tabak
Sexuelle Andeutungen
Gewalt"
game_009695,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Kekerasan"
game_009696,dejus,12,"Drogas lícitas
Conteúdo sexual
Linguagem imprópria"
game_009696,steam_germany,12,"Alkohol / Tabak
Sexuelle Andeutungen
Schimpfwörte"
game_009696,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Penggunaan bahasa"
game_009697,dejus,l,
game_009697,steam_germany,0,
game_009697,igrs,3,
game_009699,dejus,10,Violência
game_009699,steam_germany,12,Gewalt
game_009699,igrs,13,Kekerasan
game_009700,dejus,l,Violência fantasiosa
game_009700,steam_germany,6,Fantasy-Gewalt
game_009700,igrs,13,Kekerasan
game_009702,dejus,6,Violência fantasiosa
game_009702,steam_germany,6,Fantasy-Gewalt
game_009702,igrs,13,Kekerasan
game_009704,esrb,m,"Animated Blood and Gore
Animated Violence"
game_009704,dejus,16,Violência Extrema
game_009704,steam_germany,18,Drastische Gewalt
game_009704,igrs,18,Kekerasan
game_009705,dejus,6,Violência fantasiosa
game_009705,steam_germany,6,Fantasy-Gewalt
game_009705,igrs,13,Kekerasan
game_009706,dejus,l,Atos criminosos
game_009706,steam_germany,6,Schimpfwörte
game_009706,igrs,13,Penggunaan bahasa
game_009707,esrb,e,
game_009707,pegi,3,
game_009707,usk,0,
game_009708,dejus,16,"VIOLÊNCIA
TEMAS SENSÍVEIS
NUDEZ"
game_009708,steam_germany,16,"Horror
Alkohol / Tabak
Schimpfwörte"
game_009708,igrs,BANNED,"Horor
Kekerasan
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya"
game_009709,esrb,e,
game_009709,pegi,3,
game_009709,usk,0,
game_009709,oflc,g,
game_009709,kgrb,all,
game_009709,dejus,l,
game_009709,crl,0,
game_009709,steam_germany,0,
game_009709,igrs,3,
game_009710,esrb,e10,Fantasy Violence
game_009710,pegi,7,Violence
game_009710,usk,6,
game_009710,oflc,pg,Mild Violence
game_009710,dejus,10,"Violência fantasiosa
Violência"
game_009710,steam_germany,12,Gewalt
game_009710,igrs,13,"Kekerasan
Interaksi Daring"
game_009711,esrb,e,
game_009711,dejus,l,
game_009711,steam_germany,0,
game_009711,igrs,3,
game_009712,usk,0,
game_009712,dejus,l,
game_009712,steam_germany,0,
game_009712,igrs,3,
game_009713,dejus,18,"Violência Extrema
Linguagem imprópria"
game_009713,steam_germany,16,Drastische Gewalt
game_009713,igrs,18,Kekerasan
game_009714,esrb,e,
game_009714,pegi,3,
game_009714,dejus,14,
game_009714,steam_germany,12,
game_009714,igrs,3,Interaksi Daring
game_009715,dejus,10,Violência
game_009715,steam_germany,6,Fantasy-Gewalt
game_009715,igrs,13,Kekerasan
game_009716,dejus,14,"Violência
Atos criminosos"
game_009716,steam_germany,16,Drastische Gewalt
game_009716,igrs,18,Kekerasan
game_009717,dejus,16,"Violência Extrema
Medo
Linguagem imprópria"
game_009718,dejus,l,
game_009718,steam_germany,0,
game_009718,igrs,3,
game_009719,dejus,l,
game_009720,pegi,7,Mild Violence
game_009720,usk,12,Vioence
game_009720,cero,b,Violence
game_009720,dejus,10,Violence
game_009720,steam_germany,0,
game_009720,igrs,3,
game_009721,esrb,t,"Blood
Fantasy Violence"
game_009721,dejus,14,"Violência
Medo"
game_009721,steam_germany,16,Horror
game_009721,igrs,18,"Horor
Kekerasan"
game_009722,esrb,t,
game_009722,pegi,16,
game_009722,usk,12,
game_009722,oflc,m,
game_009722,nzoflc,m,
game_009722,dejus,12,
game_009722,crl,18,
game_009723,dejus,10,Medo
game_009723,steam_germany,12,Gewalt
game_009723,igrs,18,"Horor
Kekerasan"
game_009724,pegi,16,Violence
game_009724,usk,16,"Gewalt, Düstere Atmosphäre"
game_009724,esrb,t,"Violence
Blood
"
game_009724,csrr,C15,Violence
game_009724,oflc,m,"Violence, online interactivity"
game_009724,dejus,16,"Violência Extrema
Linguagem imprópria"
game_009724,steam_germany,18,"Drastische Gewalt
Schimpfwörte"
game_009724,igrs,18,"Kekerasan
Horor
Penggunaan bahasa"
game_009725,esrb,t,"Animated Blood, Animated Violence, Mature Sexual Themes"
game_009725,usk,16,
game_009725,oflc,m,Medium level sexual references; Low level animated violence
game_009726,dejus,l,
game_009726,steam_germany,0,
game_009726,igrs,3,
game_009727,dejus,12,Violência
game_009727,steam_germany,16,Gewalt
game_009727,igrs,15,Kekerasan
game_009728,dejus,16,"Violência
Temas sensíveis
Drogas"
game_009728,steam_germany,16,"Selbstmord
Drogen"
game_009728,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_009729,dejus,16,"Drogas ilícitas
Violência"
game_009729,steam_germany,16,"Drogen
Drastische Gewalt"
game_009729,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Horor"
game_009730,dejus,10,"Impacting Content
Inappropriate Language"
game_009730,esrb,e10,"Fantasy Violence
Mild Blood
Mild Language"
game_009730,pegi,12,Mild Swearing
game_009730,usk,12,Scary Content
game_009730,oflc,pg,"Scary Scenes
Mild Coarse Language"
game_009730,nzoflc,pg,"Scary Scenes
Mild Coarse Language"
game_009730,crl,12,"Fear
Language"
game_009730,steam_germany,12,Gewalt
game_009730,igrs,13,Kekerasan
game_009731,dejus,10,Medo
game_009731,steam_germany,12,Gewalt
game_009731,igrs,18,"Horor
Kekerasan
Interaksi Daring"
game_009732,dejus,10,Medo
game_009732,steam_germany,12,Gewalt
game_009732,igrs,18,"Horor
Kekerasan"
game_009733,pegi,7,
game_009733,dejus,l,
game_009733,steam_germany,0,
game_009733,igrs,3,
game_009736,dejus,14,"Violência
Medo"
game_009736,steam_germany,16,Horror
game_009736,igrs,18,"Horor
Kekerasan"
game_009737,dejus,l,
game_009737,steam_germany,0,
game_009737,igrs,3,
game_009738,dejus,14,"Linguagem imprópria
Atos criminosos
Violência fantasiosa"
game_009738,steam_germany,6,"Alkohol / Tabak
Derbe Sprache
Fantasy-Gewalt"
game_009738,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa
Kekerasan"
game_009739,esrb,e10,"Cartoon Violence

Suggestive Themes

Use of Tobacco"
game_009739,pegi,12,
game_009739,bbfc,12A,
game_009739,usk,12,
game_009739,oflc,pg,
game_009739,nzoflc,pg,
game_009739,cero,b,
game_009739,kgrb,12,
game_009739,dejus,12,
game_009739,mda,AA16,
game_009739,fpb,10-12PG,
game_009739,csrr,C12,
game_009739,crl,12,
game_009739,agcom,12,
game_009739,steam_germany,6,Alkohol / Tabak
game_009739,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya"
game_009740,dejus,14,"Linguagem imprópria
Violência"
game_009740,steam_germany,12,"Gewalt
Derbe Sprache"
game_009740,igrs,13,"Penggunaan bahasa
Kekerasan
Interaksi Daring"
game_009741,esrb,e,Mild Fantasy Violence
game_009741,pegi,3,
game_009741,usk,6,
game_009741,oflc,g,
game_009741,nzoflc,g,
game_009742,dejus,10,Medo
game_009742,steam_germany,12,Gewalt
game_009742,igrs,18,"Horor
Kekerasan"
game_009743,dejus,18,"Violência Extrema
Temas sensíveis
Medo"
game_009743,steam_germany,18,"Drastische Gewalt
Alkohol / Tabak
Sexuelle Andeutungen"
game_009743,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Horor"
game_009744,dejus,10,Violência
game_009744,steam_germany,12,Gewalt
game_009744,igrs,13,Kekerasan
game_009745,dejus,14,"Nudez
Violência"
game_009745,steam_germany,12,Gewalt
game_009745,igrs,BANNED,Kekerasan
game_009746,dejus,l,
game_009746,steam_germany,0,
game_009746,igrs,3,
game_009747,dejus,18,"Conteúdo sexual
Nudez
Sexo Explícito"
game_009747,usk,18,Have sex content
game_009747,steam_germany,BANNED,"Sexualisierte Gewalt / Sexual violence
Gewalt"
game_009747,igrs,BANNED,"Penampilan Tokoh
Kekerasan"
game_009749,dejus,6,Violência fantasiosa
game_009749,steam_germany,6,Fantasy-Gewalt
game_009749,igrs,13,Kekerasan
game_009750,dejus,14,Violência
game_009750,steam_germany,12,Fantasy-Gewalt
game_009750,igrs,13,"Kekerasan
Interaksi Daring"
game_009751,dejus,l,
game_009751,steam_germany,12,"Verbrechen
Schimpfwörte"
game_009751,igrs,13,Penggunaan bahasa
game_009753,dejus,6,Violência fantasiosa
game_009753,steam_germany,12,Fantasy-Gewalt
game_009753,igrs,13,"Kekerasan
Interaksi Daring"
game_009754,esrb,m,"Violence
Strong Language
Sexual Themes"
game_009754,pegi,16,
game_009754,usk,12,
game_009754,dejus,16,"Violência
Temas sensíveis
Linguagem imprópria"
game_009754,steam_germany,16,"Sexuelle Inhalte
Horror
Alkohol / Tabak"
game_009754,igrs,BANNED,"Horor
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_009755,dejus,l,
game_009755,steam_germany,0,
game_009755,igrs,3,
game_009756,dejus,l,Violência fantasiosa
game_009756,steam_germany,12,
game_009756,igrs,3,Interaksi Daring
game_009757,dejus,l,
game_009757,steam_germany,0,
game_009757,igrs,3,
game_009758,dejus,10,Violência
game_009758,steam_germany,12,Gewalt
game_009758,igrs,13,"Kekerasan
Interaksi Daring"
game_009759,usk,6,"Schimpfwörte
Fantasy-Gewalt"
game_009759,dejus,12,"Linguagem imprópria
Violência fantasiosa"
game_009759,steam_germany,12,Fantasy-Gewalt
game_009759,igrs,13,"Kekerasan
Interaksi Daring"
game_009760,esrb,e,
game_009760,pegi,6,
game_009760,bbfc,U,
game_009760,usk,6,
game_009760,oflc,pg,
game_009760,nzoflc,pg,
game_009760,cero,a,
game_009760,kgrb,all,
game_009760,dejus,10,
game_009760,mda,AA16,
game_009760,fpb,A,
game_009760,csrr,P6,
game_009760,crl,0,
game_009761,dejus,10,"Medo
Atos criminosos"
game_009761,steam_germany,12,Gewalt
game_009761,igrs,18,"Horor
Kekerasan"
game_009762,dejus,6,
game_009762,steam_germany,12,
game_009762,igrs,3,Interaksi Daring
game_009763,dejus,l,
game_009763,steam_germany,0,
game_009763,igrs,3,
game_009764,esrb,t,
game_009764,pegi,15,
game_009764,bbfc,15,
game_009764,usk,16,
game_009765,esrb,e,Tobacco Reference
game_009765,pegi,7,Violence
game_009765,usk,6,
game_009765,oflc,g,
game_009765,nzoflc,g,
game_009765,cero,a,
game_009765,kgrb,all,
game_009765,csrr,P6,
game_009765,crl,6,
game_009765,dejus,l,
game_009766,dejus,l,Violência fantasiosa
game_009766,esrb,e10,Fantasy Violence
game_009766,pegi,7,Mild Violence
game_009766,usk,12,Violence
game_009766,oflc,pg,"Mild Violence, Online Interactivity"
game_009766,kgrb,all,Violence
game_009766,crl,16,Violence
game_009766,steam_germany,12,"Gewalt
Alkohol / Tabak"
game_009766,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Interaksi Daring"
game_009767,dejus,14,"Conteúdo sexual
Linguagem imprópria
Violência"
game_009767,steam_germany,16,"Sexuelle Inhalte
Gewalt
Derbe Sprache"
game_009767,igrs,BANNED,"Penampilan Tokoh
Penggunaan bahasa
Kekerasan"
game_009768,dejus,10,Violência
game_009768,steam_germany,12,Gewalt
game_009768,igrs,18,"Horor
Kekerasan"
game_009769,dejus,10,Violência
game_009769,steam_germany,16,Gewalt
game_009769,igrs,15,Kekerasan
game_009771,esrb,e,Mild Fantasy Violence
game_009771,pegi,12,Non realistic looking violence towards fantasy characters
game_009771,usk,6,
game_009771,oflc,pg,Mild Violence
game_009771,nzoflc,pg,Mild Violence
game_009771,dejus,6,Violência fantasiosa
game_009771,steam_germany,6,Fantasy-Gewalt
game_009771,igrs,13,Kekerasan
game_009772,dejus,l,
game_009772,steam_germany,12,Fantasy-Gewalt
game_009772,igrs,13,"Kekerasan
Interaksi Daring"
game_009773,dejus,10,Violência
game_009773,kgrb,12,"- 경미한 폭력 표현
(생명체를 대상으로 한 공격 및 혈흔 표현)"
game_009773,steam_germany,12,Gewalt
game_009773,igrs,13,Kekerasan
game_009776,dejus,12,"Violência
Linguagem imprópria"
game_009776,steam_germany,12,"Gewalt
Schimpfwörte"
game_009776,igrs,13,"Penggunaan bahasa
Kekerasan"
game_009777,dejus,6,Violência fantasiosa
game_009777,steam_germany,6,Fantasy-Gewalt
game_009777,igrs,13,Kekerasan
game_009778,esrb,t,"Violence

Blood"
game_009778,pegi,12,
game_009778,dejus,6,Violência fantasiosa
game_009778,steam_germany,12,Fantasy-Gewalt
game_009778,igrs,13,"Kekerasan
Interaksi Daring"
game_009779,dejus,14,"Violência
Medo
Linguagem imprópria"
game_009779,steam_germany,18,"Drastische Gewalt
Alkohol / Tabak"
game_009779,igrs,18,"Horor
Kekerasan
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya"
game_009780,dejus,l,
game_009780,steam_germany,0,
game_009780,igrs,3,
game_009781,dejus,l,
game_009781,steam_germany,0,
game_009781,igrs,3,
game_009782,dejus,14,"Violência fantasiosa
Violência"
game_009782,steam_germany,12,Gewalt
game_009782,igrs,13,"Kekerasan
Interaksi Daring"
game_009783,pegi,7,
game_009784,dejus,10,Medo
game_009784,steam_germany,6,Ängstigende Inhalte
game_009784,igrs,18,"Horor
Kekerasan"
game_009785,dejus,l,
game_009785,steam_germany,0,
game_009785,igrs,3,
game_009786,dejus,14,"Linguagem imprópria
Violência
Medo"
game_009786,steam_germany,16,"Horror
Drogen
Sexuelle Andeutungen"
game_009786,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Horor"
game_009787,dejus,14,Violência
game_009787,steam_germany,16,Drastische Gewalt
game_009787,igrs,18,"Kekerasan
Interaksi Daring"
game_009788,dejus,6,
game_009788,steam_germany,12,
game_009788,igrs,3,Interaksi Daring
game_009790,esrb,e10,"Suggestive Themes

Cartoon Violence

Alcohol Reference"
game_009790,pegi,12,
game_009790,bbfc,12A,
game_009790,usk,12,
game_009790,oflc,pg,
game_009790,nzoflc,pg,
game_009790,cero,b,
game_009790,kgrb,12,
game_009790,dejus,12,
game_009790,mda,AA16,
game_009790,fpb,10-12PG,
game_009790,csrr,C12,
game_009790,crl,12,
game_009790,agcom,12,
game_009790,steam_germany,16,"Selbstmord
Alkohol / Tabak"
game_009790,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_009791,dejus,14,"Nudez
Violência"
game_009791,steam_germany,12,"Sexuelle Andeutungen
Gewalt"
game_009791,igrs,BANNED,"Penampilan Tokoh
Kekerasan"
game_009792,pegi,12,
game_009793,dejus,16,"Violência
Temas sensíveis"
game_009793,steam_germany,16,Selbstmord
game_009793,igrs,15,Kekerasan
game_009794,dejus,14,Violência
game_009794,steam_germany,16,Gewalt
game_009794,igrs,18,"Interaksi Daring
Kekerasan"
