game_id,genre_id
game_011035,29
game_011035,3
game_011036,4
game_011036,23
game_011036,28
game_011036,2
game_011037,1
game_011037,25
game_011037,23
game_011038,28
game_011038,2
game_011039,25
game_011040,1
game_011040,23
game_011041,3
game_011041,2
game_011042,23
game_011043,1
game_011043,4
game_011043,28
game_011044,25
game_011044,23
game_011045,1
game_011045,23
game_011046,25
game_011046,23
game_011047,23
game_011047,2
game_011048,25
game_011048,23
game_011048,2
game_011049,28
game_011049,2
game_011050,1
game_011051,25
game_011051,4
game_011051,23
game_011052,25
game_011052,23
game_011053,4
game_011053,23
game_011053,9
game_011054,1
game_011054,23
game_011055,1
game_011055,23
game_011056,23
game_011056,3
game_011056,2
game_011057,1
game_011057,25
game_011057,23
game_011057,3
game_011058,25
game_011058,4
game_011058,23
game_011059,1
game_011059,4
game_011060,1
game_011061,1
game_011061,25
game_011061,23
game_011061,3
game_011061,28
game_011062,25
game_011062,4
game_011062,23
game_011062,3
game_011062,28
game_011063,28
game_011064,25
game_011065,23
game_011065,28
game_011065,2
game_011066,1
game_011066,25
game_011066,23
game_011067,1
game_011068,1
game_011068,25
game_011068,4
game_011068,23
game_011068,9
game_011068,28
game_011069,1
game_011069,25
game_011069,23
game_011069,3
game_011070,1
game_011070,25
game_011070,4
game_011070,23
game_011070,3
game_011070,28
game_011070,2
game_011071,1
game_011071,4
game_011071,37
game_011071,23
game_011072,23
game_011072,2
game_011073,23
game_011073,3
game_011074,1
game_011074,23
game_011075,1
game_011075,23
game_011075,29
game_011075,28
game_011075,70
game_011076,1
game_011077,1
game_011077,4
game_011077,37
game_011077,3
game_011078,1
game_011078,25
game_011078,23
game_011078,3
game_011079,1
game_011079,25
game_011079,23
game_011079,3
game_011080,25
game_011080,4
game_011080,23
game_011080,28
game_011080,2
game_011081,23
game_011082,1
game_011082,25
game_011082,23
game_011082,3
game_011083,28
game_011083,2
game_011084,25
game_011084,23
game_011085,1
game_011085,25
game_011085,4
game_011085,23
game_011086,4
game_011086,23
game_011086,3
game_011087,25
game_011087,23
game_011087,28
game_011087,2
game_011087,37
game_011088,23
game_011088,52
game_011089,1
game_011089,25
game_011089,4
game_011089,23
game_011090,2
game_011091,23
game_011092,1
game_011092,25
game_011092,23
game_011092,28
game_011093,1
game_011093,25
game_011093,4
game_011093,23
game_011094,23
game_011095,4
game_011096,1
game_011096,25
game_011096,3
game_011097,1
game_011097,25
game_011097,9
game_011097,28
game_011097,2
game_011097,70
game_011098,23
game_011098,28
game_011098,2
game_011099,25
game_011099,23
game_011100,25
game_011100,23
game_011100,3
game_011100,28
game_011101,25
game_011101,23
game_011101,3
game_011102,4
game_011102,23
game_011102,28
game_011102,2
game_011102,70
game_011103,1
game_011103,25
game_011103,23
game_011103,3
game_011103,70
game_011104,1
game_011104,25
game_011104,23
game_011104,28
game_011105,1
game_011105,4
game_011105,23
game_011105,2
game_011106,1
game_011106,25
game_011106,3
game_011107,4
game_011107,3
game_011109,4
game_011109,23
game_011110,9
game_011110,28
game_011111,1
game_011111,23
game_011112,1
game_011112,25
game_011112,4
game_011112,23
game_011112,9
game_011112,28
game_011113,1
game_011113,25
game_011113,23
game_011113,3
game_011114,1
game_011114,4
game_011114,23
game_011115,4
game_011115,37
game_011115,23
game_011116,51
game_011116,52
game_011116,53
game_011116,54
game_011116,57
game_011116,58
game_011117,37
game_011118,23
game_011119,1
game_011119,25
game_011119,3
game_011120,1
game_011120,25
game_011121,23
game_011121,3
game_011121,2
game_011122,28
game_011122,2
game_011123,25
game_011123,23
game_011124,3
game_011124,2
game_011125,1
game_011126,1
game_011126,25
game_011126,23
game_011127,3
game_011128,3
game_011129,25
game_011129,4
game_011129,23
game_011130,25
game_011130,37
game_011130,23
game_011131,25
game_011131,23
game_011131,3
game_011132,25
game_011132,23
game_011133,1
game_011133,25
game_011133,23
game_011133,3
game_011133,2
game_011133,37
game_011134,1
game_011134,25
game_011134,23
game_011134,3
game_011134,28
game_011135,1
game_011135,25
game_011135,23
game_011135,28
game_011136,1
game_011136,25
game_011137,1
game_011137,25
game_011137,23
game_011138,1
game_011138,37
game_011138,23
game_011139,1
game_011139,25
game_011139,29
game_011140,1
game_011140,25
game_011140,4
game_011140,23
game_011140,28
game_011140,2
game_011141,25
game_011141,4
game_011141,23
game_011141,3
game_011141,2
game_011142,1
game_011142,25
game_011142,23
game_011143,28
game_011144,3
game_011144,28
game_011144,2
game_011145,23
game_011145,28
game_011145,2
game_011146,1
game_011146,3
game_011146,2
game_011147,25
game_011147,23
game_011148,3
game_011148,2
game_011149,4
game_011149,23
game_011150,1
game_011150,4
game_011150,23
game_011150,18
game_011151,1
game_011151,25
game_011151,3
game_011152,2
game_011153,1
game_011154,1
game_011154,25
game_011154,23
game_011155,25
game_011155,37
game_011155,23
game_011155,3
game_011156,1
game_011156,23
game_011157,1
game_011157,25
game_011157,23
game_011157,28
game_011158,1
game_011158,25
game_011158,23
game_011158,2
game_011159,25
game_011159,23
game_011160,1
game_011160,23
game_011160,29
game_011160,9
game_011160,3
game_011160,2
game_011160,37
game_011161,3
game_011161,2
game_011162,25
game_011162,4
game_011162,23
game_011163,1
game_011163,23
game_011163,3
game_011164,1
game_011164,25
game_011164,23
game_011165,1
game_011165,25
game_011165,23
game_011166,23
game_011166,28
game_011167,25
game_011167,4
game_011167,23
game_011168,1
game_011168,25
game_011168,23
game_011169,25
game_011169,23
game_011169,2
game_011170,4
game_011170,23
game_011170,9
game_011171,1
game_011171,23
game_011171,3
game_011171,28
game_011171,37
game_011172,3
game_011172,2
game_011173,1
game_011173,4
game_011173,23
game_011173,18
game_011174,25
game_011174,3
game_011174,70
game_011175,23
game_011175,2
game_011176,1
game_011176,25
game_011176,3
game_011177,4
game_011177,23
game_011178,1
game_011178,3
game_011179,28
game_011179,18
game_011180,4
game_011180,23
game_011181,23
game_011182,4
game_011182,23
game_011183,25
game_011183,4
game_011183,23
game_011184,1
game_011184,4
game_011184,23
game_011185,1
game_011185,25
game_011185,3
game_011186,1
game_011186,25
game_011187,1
game_011187,25
game_011187,3
game_011188,25
game_011188,4
game_011188,23
game_011188,3
game_011188,28
game_011189,1
game_011189,4
game_011189,23
game_011190,25
game_011190,23
game_011190,3
game_011191,25
game_011191,4
game_011191,23
game_011191,28
game_011191,2
game_011192,25
game_011192,37
game_011193,1
game_011193,25
game_011193,3
game_011194,1
game_011195,1
game_011196,1
game_011196,25
game_011196,4
game_011196,23
game_011196,3
game_011196,28
game_011196,2
game_011197,23
game_011198,25
game_011198,23
game_011198,3
game_011199,1
game_011199,25
game_011199,23
game_011200,23
game_011200,28
game_011200,2
game_011200,70
game_011201,1
game_011201,25
game_011201,4
game_011201,23
game_011201,3
game_011202,1
game_011202,9
game_011203,4
game_011203,23
game_011203,28
game_011204,1
game_011204,25
game_011204,4
game_011204,23
game_011204,28
game_011204,2
game_011205,28
game_011205,2
game_011206,25
game_011206,23
game_011206,3
game_011206,2
game_011207,25
game_011208,23
game_011208,28
game_011208,70
game_011209,1
game_011209,25
game_011209,4
game_011209,23
game_011210,3
game_011210,28
game_011210,2
game_011211,25
game_011211,4
game_011211,28
game_011212,25
game_011212,4
game_011212,9
game_011212,28
game_011213,1
game_011213,25
game_011213,23
game_011214,23
game_011214,28
game_011214,2
game_011214,70
game_011215,4
game_011216,1
game_011216,37
game_011216,23
game_011217,1
game_011217,4
game_011218,4
game_011218,23
game_011218,28
game_011219,4
game_011219,23
game_011220,1
game_011220,23
game_011221,1
game_011221,23
game_011221,28
game_011222,23
game_011222,2
game_011223,1
game_011224,4
game_011224,37
game_011224,23
game_011225,4
game_011225,23
game_011225,3
game_011226,25
game_011226,23
game_011227,25
game_011227,37
game_011228,1
game_011228,4
game_011228,23
game_011228,2
game_011229,23
game_011229,28
game_011229,2
game_011230,23
game_011230,28
game_011231,25
game_011231,28
game_011232,4
game_011232,23
game_011232,28
game_011232,2
game_011233,1
game_011233,25
game_011233,3
game_011234,2
game_011235,25
game_011235,4
game_011236,23
game_011236,29
game_011236,3
game_011236,70
game_011237,25
game_011237,23
game_011238,25
game_011238,4
game_011238,23
game_011239,23
game_011239,3
game_011239,28
game_011240,25
game_011240,4
game_011240,23
game_011241,1
game_011241,4
game_011241,28
game_011242,4
game_011242,28
game_011243,1
game_011243,23
game_011244,1
game_011244,37
game_011244,23
game_011244,9
game_011244,28
game_011244,18
game_011244,70
game_011245,1
game_011245,23
game_011245,70
game_011246,1
game_011246,4
game_011246,23
game_011247,1
game_011247,25
game_011247,23
game_011248,23
game_011248,2
game_011248,70
game_011249,1
game_011249,25
game_011249,23
game_011250,28
game_011251,2
game_011252,52
game_011252,56
game_011252,57
game_011252,58
game_011253,1
game_011253,23
game_011253,18
game_011254,1
game_011254,25
game_011254,23
game_011254,3
game_011255,1
game_011255,25
game_011255,23
game_011256,1
game_011256,28
game_011256,2
game_011257,25
game_011257,23
game_011258,1
game_011258,4
game_011258,23
game_011258,70
game_011259,25
game_011260,4
game_011260,23
game_011260,3
game_011260,28
game_011261,1
game_011261,4
game_011261,23
game_011261,37
game_011262,1
game_011262,25
game_011262,23
game_011262,3
game_011262,28
game_011262,2
game_011263,25
game_011263,4
game_011263,23
game_011264,23
game_011264,3
game_011264,2
game_011265,28
game_011265,2
game_011266,28
game_011266,18
game_011267,25
game_011267,4
game_011267,23
game_011268,25
game_011268,23
game_011269,4
game_011269,23
game_011269,2
game_011270,3
game_011271,1
game_011271,4
game_011271,23
game_011272,4
game_011273,1
game_011273,23
game_011274,1
game_011274,23
game_011274,9
game_011275,4
game_011275,23
game_011275,2
game_011276,28
game_011276,70
game_011277,23
game_011278,25
game_011278,4
game_011278,23
game_011278,3
game_011278,2
game_011279,23
game_011279,28
game_011279,2
game_011280,4
game_011280,23
game_011280,28
game_011281,4
game_011282,1
game_011282,25
game_011282,4
game_011282,23
game_011283,9
game_011283,28
game_011283,18
game_011283,70
game_011284,1
game_011284,23
game_011284,18
game_011285,23
game_011285,2
game_011287,29
game_011287,3
game_011287,37
game_011289,25
game_011289,4
game_011289,23
game_011290,1
game_011290,4
game_011290,23
game_011290,37
game_011291,23
game_011291,28
game_011291,18
game_011292,1
game_011293,1
game_011293,4
game_011293,23
game_011294,1
game_011294,18
game_011295,1
game_011295,23
game_011296,4
game_011296,3
game_011296,28
game_011297,1
game_011297,25
game_011297,23
game_011297,70
game_011298,25
game_011298,3
game_011298,2
game_011298,37
game_011299,25
game_011299,23
game_011300,28
game_011300,70
game_011301,28
game_011301,2
game_011302,25
game_011303,1
game_011303,25
game_011304,1
game_011305,2
game_011306,1
game_011306,28
game_011306,70
game_011307,1
game_011307,25
game_011308,1
game_011308,25
game_011308,23
game_011309,4
game_011310,25
game_011310,23
game_011311,1
game_011311,23
game_011311,9
game_011312,1
game_011312,28
game_011313,23
game_011313,3
game_011314,3
game_011315,25
game_011315,37
game_011315,3
game_011315,2
game_011316,1
game_011316,25
game_011317,1
game_011318,1
game_011318,25
game_011319,28
game_011319,2
game_011320,3
game_011320,28
game_011320,2
game_011321,1
game_011321,25
game_011321,23
game_011322,18
game_011323,1
game_011323,25
game_011324,4
game_011324,23
game_011325,1
game_011325,25
game_011326,2
game_011327,25
game_011327,23
game_011328,1
game_011328,23
game_011329,23
game_011329,3
game_011329,2
game_011330,1
game_011330,37
game_011330,23
game_011330,29
game_011330,70
game_011331,25
game_011331,23
game_011331,3
game_011331,2
game_011332,28
game_011332,2
game_011333,1
game_011333,23
game_011334,4
game_011334,23
game_011334,28
game_011335,1
game_011335,23
game_011335,28
game_011335,18
game_011336,3
game_011336,28
game_011336,2
game_011337,1
game_011337,25
game_011337,23
game_011337,3
game_011337,37
game_011338,23
game_011338,3
game_011339,25
game_011339,37
game_011339,23
game_011340,1
game_011340,25
game_011341,1
game_011341,25
game_011341,23
game_011342,1
game_011342,23
game_011342,3
game_011342,28
game_011343,4
game_011343,23
game_011344,1
game_011344,23
game_011344,3
game_011344,28
game_011344,18
game_011344,70
game_011345,1
game_011345,23
game_011345,2
game_011346,1
game_011346,29
game_011346,3
game_011346,70
game_011347,23
game_011347,28
game_011347,18
game_011348,25
game_011348,23
game_011348,3
game_011349,23
game_011349,2
game_011350,25
game_011350,4
game_011350,23
game_011350,3
game_011351,25
game_011351,23
game_011352,1
game_011352,23
game_011353,25
game_011354,2
game_011355,1
game_011355,23
game_011356,1
game_011356,25
game_011356,4
game_011356,23
game_011356,3
game_011357,1
game_011357,4
game_011357,23
game_011357,28
game_011357,18
game_011357,2
game_011358,1
game_011358,25
game_011358,23
game_011359,1
game_011359,23
game_011360,23
game_011361,1
game_011361,23
game_011362,1
game_011362,23
game_011362,28
game_011362,70
game_011363,28
game_011363,2
game_011364,1
game_011364,25
game_011364,23
game_011364,9
game_011364,28
game_011365,4
game_011365,29
game_011365,37
game_011366,28
game_011366,70
game_011367,4
game_011367,23
game_011368,2
game_011369,1
game_011369,25
game_011369,23
game_011370,25
game_011370,4
game_011371,1
game_011371,25
game_011371,4
game_011371,23
game_011372,1
game_011372,25
game_011372,4
game_011372,37
game_011372,23
game_011372,29
game_011372,9
game_011372,3
game_011372,28
game_011372,18
game_011372,2
game_011373,25
game_011373,37
game_011373,23
game_011374,23
game_011374,3
game_011374,2
game_011375,1
game_011375,23
game_011375,29
game_011375,3
game_011375,28
game_011376,1
game_011376,23
game_011376,28
game_011377,23
game_011378,1
game_011378,23
game_011378,3
game_011379,1
game_011379,25
game_011379,23
game_011379,3
game_011380,23
game_011380,3
game_011380,28
game_011381,1
game_011381,3
game_011381,2
game_011382,1
game_011382,23
game_011382,9
game_011382,28
game_011382,18
game_011383,25
game_011383,23
game_011383,3
game_011383,28
game_011384,1
game_011385,1
game_011385,25
game_011385,23
game_011386,4
game_011386,23
game_011386,28
game_011386,2
game_011386,70
game_011387,25
game_011387,23
game_011388,1
game_011388,25
game_011388,23
game_011389,25
game_011389,23
game_011389,28
game_011390,23
game_011390,3
game_011391,25
game_011391,23
game_011392,1
game_011392,25
game_011392,23
game_011393,23
game_011393,3
game_011393,28
game_011393,2
game_011394,23
game_011394,28
game_011394,2
game_011395,1
game_011395,4
game_011395,23
game_011395,28
game_011396,25
game_011396,3
game_011397,25
game_011397,4
game_011397,23
game_011398,1
game_011398,4
game_011399,1
game_011399,25
game_011400,25
game_011401,4
game_011401,28
game_011401,70
game_011402,4
game_011402,23
game_011402,2
game_011403,1
game_011403,4
game_011403,28
game_011404,2
game_011405,1
game_011405,25
game_011405,3
game_011406,4
game_011406,23
game_011406,28
game_011406,2
game_011407,1
game_011407,25
game_011407,4
game_011407,23
game_011408,4
game_011408,23
game_011408,3
game_011408,28
game_011408,2
game_011409,1
game_011409,4
game_011409,23
game_011409,2
game_011410,25
game_011410,23
game_011410,28
game_011410,2
game_011411,25
game_011411,4
game_011411,23
game_011412,25
game_011412,23
game_011412,3
game_011413,2
game_011414,25
game_011415,25
game_011416,1
game_011416,4
game_011416,37
game_011416,23
game_011417,25
game_011417,4
game_011417,23
game_011418,1
game_011418,25
game_011418,4
game_011418,3
game_011418,2
game_011419,25
game_011420,1
game_011420,25
game_011420,23
game_011420,70
game_011421,2
game_011422,4
game_011423,1
game_011424,1
game_011424,4
game_011424,23
game_011425,1
game_011425,23
game_011426,4
game_011426,23
game_011427,4
game_011427,23
game_011427,28
game_011427,2
game_011428,23
game_011428,28
game_011428,2
game_011429,4
game_011429,23
game_011429,2
game_011430,4
game_011430,23
game_011430,28
game_011431,23
game_011431,28
game_011431,2
game_011432,51
game_011432,52
game_011432,57
game_011432,58
game_011433,57
game_011434,4
game_011434,23
game_011434,28
game_011435,28
game_011435,18
game_011436,2
game_011437,25
game_011437,4
game_011437,23
game_011437,3
game_011438,25
game_011438,23
game_011439,25
game_011439,4
game_011439,23
game_011439,28
game_011440,25
game_011440,23
game_011440,28
game_011440,70
game_011441,25
game_011441,23
game_011441,2
game_011442,29
game_011442,3
game_011443,1
game_011443,25
game_011443,23
game_011443,2
game_011444,4
game_011444,23
game_011444,2
game_011445,23
game_011446,23
game_011446,2
game_011447,23
game_011448,9
game_011448,28
game_011448,18
game_011449,25
game_011449,23
game_011450,25
game_011450,4
game_011450,23
game_011451,4
game_011451,23
game_011451,2
game_011452,3
game_011452,28
game_011452,2
game_011453,25
game_011453,4
game_011454,25
game_011454,4
game_011454,23
game_011454,3
game_011455,25
game_011455,23
game_011456,1
game_011456,25
game_011456,23
game_011457,1
game_011458,23
game_011458,2
game_011459,2
game_011460,1
game_011460,25
game_011460,3
game_011460,2
game_011461,23
game_011461,28
game_011461,2
game_011462,25
game_011462,23
game_011462,28
game_011463,1
game_011463,23
game_011464,1
game_011464,25
game_011464,4
game_011464,23
game_011465,1
game_011465,25
game_011466,25
game_011466,4
game_011466,23
game_011466,28
game_011466,37
game_011467,1
game_011467,23
game_011468,28
game_011468,2
game_011469,4
game_011469,23
game_011469,28
game_011470,4
game_011470,37
game_011470,23
game_011471,23
game_011471,28
game_011471,2
game_011472,4
game_011472,37
game_011472,2
game_011473,1
game_011473,4
game_011473,37
game_011473,2
game_011474,1
game_011474,23
game_011475,4
game_011475,28
game_011475,2
game_011476,1
game_011476,23
game_011476,70
game_011477,1
game_011477,4
game_011477,23
game_011478,25
game_011478,23
game_011479,4
game_011479,23
game_011479,28
game_011479,37
game_011480,4
game_011480,23
game_011480,28
game_011481,1
game_011482,1
game_011482,23
game_011483,37
game_011483,29
game_011483,3
game_011484,25
game_011485,23
game_011485,3
game_011486,23
game_011486,2
game_011487,23
game_011487,28
game_011487,2
game_011488,4
game_011488,23
game_011488,28
game_011488,2
game_011489,25
game_011489,4
game_011489,23
game_011490,1
game_011491,25
game_011491,3
game_011491,2
game_011492,1
game_011492,25
game_011492,23
game_011493,25
game_011493,23
game_011493,3
game_011494,1
game_011494,25
game_011494,23
game_011494,3
game_011494,2
game_011495,4
game_011495,9
game_011496,25
game_011496,4
game_011496,23
game_011497,25
game_011497,4
game_011497,23
game_011497,28
game_011498,1
game_011498,23
game_011499,1
game_011499,23
game_011499,9
game_011500,1
game_011500,25
game_011500,23
game_011501,1
game_011501,25
game_011501,23
game_011501,3
game_011501,70
game_011502,1
game_011502,4
game_011502,23
game_011502,28
game_011502,2
game_011503,4
game_011503,37
game_011504,1
game_011504,23
game_011504,3
game_011505,2
game_011506,23
game_011506,28
game_011506,2
game_011507,25
game_011507,4
game_011507,23
game_011508,25
game_011508,37
game_011508,23
game_011508,3
game_011509,25
game_011509,23
game_011509,3
game_011510,1
game_011510,3
game_011510,28
game_011510,70
game_011511,2
game_011511,23
game_011511,4
game_011511,28
game_011512,23
game_011512,2
game_011513,1
game_011513,25
game_011513,3
game_011514,2
game_011514,28
game_011515,1
game_011515,25
game_011515,23
game_011516,1
game_011516,23
game_011516,2
game_011517,1
game_011517,23
game_011518,25
game_011518,23
game_011519,25
game_011519,23
game_011519,2
game_011520,1
game_011520,23
game_011521,25
game_011521,4
game_011521,23
game_011521,28
game_011522,25
game_011522,23
game_011523,9
game_011523,18
game_011524,1
game_011524,25
game_011524,4
game_011524,23
game_011524,28
game_011524,18
game_011525,1
game_011525,23
game_011525,28
game_011526,4
game_011526,23
game_011526,28
game_011526,2
game_011527,25
game_011527,23
game_011528,3
game_011528,28
game_011528,2
game_011529,4
game_011530,1
game_011530,23
game_011530,28
game_011530,18
game_011531,1
game_011531,4
game_011531,23
game_011531,3
game_011531,37
game_011532,28
game_011532,18
game_011533,23
game_011534,4
game_011534,23
game_011535,1
game_011535,4
game_011535,23
game_011536,28
game_011537,28
game_011538,59
game_011539,25
game_011539,4
game_011539,3
game_011540,23
game_011540,3
game_011541,1
game_011541,25
game_011541,23
game_011541,29
game_011541,3
game_011541,28
game_011541,2
game_011541,70
game_011542,25
game_011542,4
game_011542,23
game_011542,28
game_011543,1
game_011543,4
game_011543,23
game_011543,28
game_011543,2
game_011544,23
game_011544,28
game_011544,2
game_011545,25
game_011545,4
game_011545,2
game_011546,25
game_011546,4
game_011546,23
game_011546,3
game_011546,37
game_011547,1
game_011547,23
game_011547,28
game_011548,4
game_011548,23
game_011548,28
game_011548,2
game_011549,23
game_011549,28
game_011549,2
game_011550,23
game_011550,28
game_011550,70
game_011551,1
game_011551,25
game_011551,23
game_011552,25
game_011552,23
game_011552,3
game_011552,2
game_011553,1
game_011553,37
game_011553,23
game_011553,29
game_011553,9
game_011553,28
game_011553,70
game_011554,4
game_011554,23
game_011555,2
game_011556,4
game_011556,23
game_011556,9
game_011556,28
game_011556,18
game_011556,2
game_011557,4
game_011557,23
game_011558,1
game_011558,25
game_011558,4
game_011558,37
game_011558,23
game_011558,29
game_011558,3
game_011559,1
game_011559,23
game_011559,3
game_011560,25
game_011560,4
game_011561,25
game_011561,4
game_011561,23
game_011562,1
game_011562,25
game_011562,23
game_011563,2
game_011564,2
game_011565,25
game_011565,4
game_011565,23
game_011566,1
game_011566,23
game_011566,2
game_011567,1
game_011567,25
game_011568,25
game_011568,23
game_011568,3
game_011569,1
game_011570,1
game_011570,23
game_011571,1
game_011572,1
game_011573,23
game_011574,25
game_011574,4
game_011574,23
game_011575,25
game_011575,4
game_011575,23
game_011576,1
game_011576,25
game_011576,23
game_011576,2
game_011577,1
game_011577,4
game_011577,23
game_011578,1
game_011579,23
game_011579,3
game_011579,28
game_011579,2
game_011580,23
game_011580,3
game_011581,4
game_011581,2
game_011582,1
game_011582,23
game_011583,1
game_011583,25
game_011583,23
game_011583,3
game_011584,1
game_011584,25
game_011584,23
game_011584,3
game_011585,25
game_011585,23
game_011585,28
game_011586,1
game_011586,25
game_011586,23
game_011586,28
game_011587,1
game_011587,25
game_011587,23
game_011588,4
game_011588,37
game_011588,23
game_011588,2
game_011589,1
game_011589,25
game_011589,23
game_011589,3
game_011589,2
game_011590,1
game_011590,25
game_011590,4
game_011590,23
game_011590,3
game_011590,28
game_011591,1
game_011591,4
game_011591,37
game_011591,23
game_011591,3
game_011591,18
game_011591,70
game_011592,1
game_011592,25
game_011592,23
game_011593,25
game_011593,37
game_011593,23
game_011593,3
game_011593,70
game_011594,25
game_011594,4
game_011594,23
game_011595,1
game_011595,23
game_011596,25
game_011596,23
game_011597,1
game_011597,25
game_011598,1
game_011598,23
game_011599,4
game_011599,18
game_011600,23
game_011600,28
game_011601,25
game_011601,4
game_011601,23
game_011602,1
game_011602,23
game_011602,37
game_011603,1
game_011603,25
game_011603,23
game_011604,25
game_011604,4
game_011604,23
game_011604,57
game_011605,1
game_011605,25
game_011605,4
game_011605,23
game_011605,37
game_011606,1
game_011606,9
game_011606,28
game_011606,18
game_011607,1
game_011607,23
game_011608,4
game_011608,23
game_011608,37
game_011609,25
game_011609,23
game_011610,23
game_011611,1
game_011611,25
game_011611,4
game_011611,23
game_011611,3
game_011611,28
game_011612,1
game_011612,25
game_011612,23
game_011613,1
game_011614,1
game_011614,25
game_011614,4
game_011614,23
game_011615,28
game_011615,2
game_011616,1
game_011616,25
game_011616,23
game_011617,25
game_011617,3
game_011618,1
game_011618,25
game_011618,28
game_011619,1
game_011619,25
game_011619,4
game_011619,23
game_011619,29
game_011619,28
game_011619,70
game_011620,1
game_011620,28
game_011621,23
game_011621,28
game_011621,2
game_011622,2
game_011623,4
game_011623,23
game_011624,1
game_011625,4
game_011625,23
game_011625,28
game_011626,1
game_011626,25
game_011626,37
game_011626,23
game_011627,1
game_011627,23
game_011627,28
game_011628,1
game_011628,23
game_011628,2
game_011629,28
game_011630,1
game_011630,25
game_011630,37
game_011630,23
game_011630,29
game_011630,3
game_011631,23
game_011631,29
game_011631,3
game_011632,1
game_011632,28
game_011632,2
game_011633,1
game_011633,4
game_011633,28
game_011633,2
game_011633,70
game_011634,23
game_011634,2
game_011635,25
game_011635,23
game_011636,4
game_011636,28
game_011636,37
game_011637,1
game_011638,1
game_011638,23
game_011639,1
game_011639,25
game_011639,23
game_011640,25
game_011640,23
game_011640,70
game_011641,1
game_011641,23
game_011642,25
game_011642,4
game_011642,23
game_011642,3
game_011643,25
game_011643,23
game_011643,3
game_011644,1
game_011644,4
game_011644,23
game_011644,3
game_011645,1
game_011645,25
game_011645,23
game_011646,25
game_011646,23
game_011646,3
game_011647,4
game_011647,37
game_011648,1
game_011648,4
game_011648,28
game_011648,70
game_011649,23
game_011650,58
game_011651,25
game_011651,23
game_011652,18
game_011653,25
game_011653,3
game_011654,4
game_011654,23
game_011654,2
game_011655,25
game_011655,4
game_011655,23
game_011655,3
game_011656,1
game_011656,25
game_011656,3
game_011657,1
game_011657,25
game_011657,23
game_011658,1
game_011658,23
game_011658,3
game_011659,1
game_011659,23
game_011659,18
game_011660,25
game_011660,4
game_011660,23
game_011661,1
game_011661,23
game_011661,28
game_011662,1
game_011662,23
game_011663,1
game_011663,25
game_011663,3
game_011664,1
game_011664,25
game_011664,23
game_011665,25
game_011665,23
game_011666,28
game_011666,2
game_011667,1
game_011668,4
game_011668,23
game_011669,23
game_011669,28
game_011669,2
game_011670,25
game_011670,4
game_011670,37
game_011670,23
game_011671,1
game_011671,25
game_011671,23
game_011672,25
game_011672,4
game_011672,23
game_011672,3
game_011672,28
game_011672,70
game_011673,23
game_011673,2
game_011674,23
game_011675,1
game_011675,4
game_011675,23
game_011675,37
game_011676,1
game_011676,23
game_011676,3
game_011677,1
game_011677,28
game_011678,25
game_011678,23
game_011679,1
game_011679,25
game_011679,23
game_011679,3
game_011679,28
game_011680,1
game_011680,25
game_011680,23
game_011680,29
game_011680,3
game_011680,28
game_011680,70
game_011681,1
game_011681,4
game_011682,4
game_011682,23
game_011682,28
game_011682,2
game_011683,25
game_011684,1
game_011684,23
game_011685,1
game_011685,37
game_011685,23
game_011685,3
game_011685,2
game_011685,70
game_011686,1
game_011686,23
game_011687,1
game_011687,25
game_011687,23
game_011687,3
game_011687,28
game_011688,1
game_011688,23
game_011689,9
game_011689,18
game_011690,23
game_011690,28
game_011690,2
game_011691,25
game_011691,23
game_011692,25
game_011692,23
game_011694,51
game_011694,53
game_011694,57
game_011695,25
game_011695,23
game_011696,23
game_011697,4
game_011697,23
game_011698,1
game_011698,4
game_011698,23
game_011699,4
game_011699,3
game_011699,28
game_011700,4
game_011700,23
game_011700,3
game_011701,1
game_011701,25
game_011701,4
game_011701,23
game_011701,9
game_011701,3
game_011701,28
game_011701,18
game_011701,2
game_011702,25
game_011702,23
game_011703,1
game_011703,25
game_011704,25
game_011704,4
game_011704,37
game_011704,23
game_011705,1
game_011705,25
game_011705,3
game_011706,4
game_011706,23
game_011706,28
game_011706,2
game_011707,25
game_011707,4
game_011707,23
game_011708,1
game_011708,25
game_011708,23
game_011709,23
game_011710,57
game_011711,2
game_011712,23
game_011712,2
game_011713,1
game_011713,25
game_011714,23
game_011715,25
game_011715,37
game_011715,23
game_011715,3
game_011716,1
game_011716,25
game_011716,23
game_011716,2
game_011717,23
game_011717,28
game_011717,2
game_011718,25
game_011719,4
game_011719,23
game_011720,1
game_011720,4
game_011720,23
game_011721,1
game_011721,23
game_011722,25
game_011722,4
game_011722,23
game_011723,3
game_011723,28
game_011723,2
game_011724,4
game_011724,23
game_011724,28
game_011725,25
game_011725,23
game_011725,3
game_011726,1
game_011726,25
game_011726,4
game_011726,23
game_011727,23
game_011727,3
game_011728,1
game_011728,23
game_011729,25
game_011729,23
game_011729,3
game_011729,2
game_011730,25
game_011730,23
game_011731,23
game_011731,2
game_011732,25
game_011733,25
game_011733,23
game_011733,28
game_011734,1
game_011734,25
game_011734,23
game_011735,1
game_011735,28
game_011735,70
game_011736,25
game_011736,4
game_011737,1
game_011737,25
game_011737,4
game_011737,28
game_011738,25
game_011738,23
game_011739,1
game_011740,25
game_011740,23
game_011740,3
game_011740,28
game_011741,4
game_011741,28
game_011742,1
game_011742,4
game_011742,23
game_011743,1
game_011743,25
game_011743,23
game_011744,4
