game_id,dlc_steam_appid
game_001982,1153443
game_001982,1164211
game_001982,1164212
game_001982,1164213
game_001982,1164214
game_001982,1164215
game_001982,1164216
game_001982,1164217
game_001982,1164219
game_001982,1178873
game_001982,1178876
game_001982,1178877
game_001982,1178878
game_001982,1178879
game_001982,1178920
game_001982,1178921
game_001982,1195900
game_001982,1195902
game_001982,1195903
game_001982,1195906
game_001982,1195907
game_001982,1213380
game_001982,1213382
game_001982,1213384
game_001982,1213385
game_001982,1213386
game_001982,1214730
game_001982,1229820
game_001982,1229830
game_001982,1238770
game_001982,1246890
game_001982,1254171
game_001982,1254172
game_001982,1254173
game_001982,1254174
game_001982,1254175
game_001982,1254176
game_001982,1254890
game_001982,1267340
game_001982,1267341
game_001982,1267342
game_001982,1267343
game_001982,1267344
game_001982,1267440
game_001982,1288080
game_001982,1296710
game_001982,1296711
game_001982,1296712
game_001982,1296713
game_001982,1296714
game_001982,1330210
game_001982,1330211
game_001982,1330212
game_001982,1330213
game_001982,1330214
game_001982,1330216
game_001982,1330217
game_001982,1330218
game_001982,1330219
game_001982,1354810
game_001982,1354811
game_001982,1354812
game_001982,1354813
game_001982,1354816
game_001982,1354817
game_001982,1354819
game_001982,1378190
game_001982,1378191
game_001982,1378192
game_001982,1378193
game_001982,1378194
game_001982,1378195
game_001982,1378196
game_001982,1378197
game_001982,1378198
game_001982,1405550
game_001982,1405552
game_001982,1405553
game_001982,1405554
game_001982,1405555
game_001982,1405556
game_001982,1405557
game_001982,1427590
game_001982,1433600
game_001982,1433601
game_001982,1433602
game_001982,1433603
game_001982,1433604
game_001982,1433605
game_001982,1433606
game_001982,1433607
game_001982,1451070
game_001982,1463590
game_001982,1463591
game_001982,1463592
game_001982,1463593
game_001982,1463594
game_001982,1486470
game_001982,1486471
game_001982,1493031
game_001982,1493032
game_001982,1493033
game_001982,1493034
game_001982,1493035
game_001982,1503770
game_001982,1503771
game_001982,1517710
game_001982,1517720
game_001982,1517730
game_001982,1517740
game_001982,1517750
game_001982,1517760
game_001982,1539290
game_001982,1539300
game_001982,1547560
game_001982,1554430
game_001982,1554450
game_001982,1558230
game_001982,1571520
game_001982,1571521
game_001982,1583790
game_001982,1590170
game_001982,1590171
game_001982,1595550
game_001982,1595551
game_001982,1603330
game_001982,1610090
game_001982,1610091
game_001982,1617500
game_001982,1617501
game_001982,1617502
game_001982,1617503
game_001982,1632540
game_001982,1632541
game_001982,1638810
game_001982,1638811
game_001982,1644880
game_001982,1644881
game_001982,1651630
game_001982,1651631
game_001982,1665370
game_001982,1666440
game_001982,1673240
game_001982,1679611
game_001982,1680973
game_001982,1685080
game_001982,1685081
game_001982,1691930
game_001982,1691931
game_001982,1695730
game_001982,1695731
game_001982,1710060
game_001982,1710061
game_001982,1718950
game_001982,1718951
game_001982,1725780
game_001982,1728230
game_001982,1737250
game_001982,1756660
game_001982,1764140
game_001982,1767070
game_001982,1767071
game_001982,1779320
game_001982,1779370
game_001982,1792320
game_001982,1799770
game_001982,1805880
game_001982,1812320
game_001982,1812530
game_001982,1819710
game_001982,1833420
game_001982,1833421
game_001982,1838920
game_001982,1841120
game_001982,1844820
game_001982,1844821
game_001982,1853710
game_001982,1857270
game_001982,1857271
game_001982,1869730
game_001982,1869731
game_001982,1876630
game_001982,1890420
game_001982,1890421
game_001982,1892110
game_001982,1892111
game_001982,1892160
game_001982,1922390
game_001982,1922391
game_001982,1934480
game_001982,1941470
game_001982,1941471
game_001982,1948580
game_001982,1948581
game_001982,1964050
game_001982,1970940
game_001982,1970941
game_001982,1978670
game_001982,1986730
game_001982,1986731
game_001982,1993870
game_001982,2001880
game_001982,2001881
game_001982,2009880
game_001982,2025120
game_001982,2025130
game_001982,2053850
game_001982,2053851
game_001982,2053852
game_001982,2061870
game_001982,2061871
game_001982,2061872
game_001982,2068580
game_001982,2068581
game_001982,2077820
game_001982,2077821
game_001982,2077822
game_001982,2090250
game_001982,2090251
game_001982,2090252
game_001982,2097290
game_001982,2097300
game_001982,2111260
game_001982,2111261
game_001982,2117580
game_001982,2117590
game_001982,2117600
game_001982,2117670
game_001982,2117680
game_001982,2117740
game_001982,2117750
game_001982,2135060
game_001982,2135061
game_001982,2135062
game_001982,2135110
game_001982,2135111
game_001982,2151190
game_001982,2151200
game_001982,2151201
game_001982,2151202
game_001982,2171120
game_001982,2171121
game_001982,2171122
game_001982,2171123
game_001982,2185560
game_001982,2185561
game_001982,2185562
game_001982,2185563
game_001982,2185564
game_001982,2185565
game_001982,2185566
game_001982,2201270
game_001982,2201280
game_001982,2201281
game_001982,2206610
game_001982,2206611
game_001982,2206612
game_001982,2217650
game_001982,2228550
game_001982,2228551
game_001982,2228640
game_001982,2228650
game_001982,2228651
game_001982,2235890
game_001982,2235891
game_001982,2235892
game_001982,2235893
game_001982,2235894
game_001982,2235895
game_001982,2235896
game_001982,2235897
game_001982,2260580
game_001982,2260600
game_001982,2271650
game_001982,2271651
game_001982,2271652
game_001982,2271653
game_001982,2271654
game_001982,2297740
game_001982,2297750
game_001982,2297751
game_001982,2297752
game_001982,2297830
game_001982,2297831
game_001982,2297832
game_001982,2297833
game_001982,2297834
game_001982,2297835
game_001982,2332370
game_001982,2332371
game_001982,2332372
game_001982,2332373
game_001982,2332374
game_001982,2332375
game_001982,2338330
game_001982,2338331
game_001982,2370890
game_001982,2379090
game_001982,2379091
game_001982,2379092
game_001982,2379093
game_001982,2379094
game_001982,2379095
game_001982,2408470
game_001982,2408471
game_001982,2408472
game_001982,2408473
game_001982,2408474
game_001982,2408475
game_001982,2408476
game_001982,2408477
game_001982,2446780
game_001982,2446781
game_001982,2446782
game_001982,2446783
game_001982,2448260
game_001982,2448261
game_001982,2448262
game_001982,2448263
game_001982,2493720
game_001982,2493750
game_001982,2493760
game_001982,2493780
game_001982,2531600
game_001982,2531610
game_001982,2531630
game_001982,2531640
game_001982,2531660
game_001982,2531670
game_001982,2531690
game_001982,2574160
game_001982,2574180
game_001982,2574200
game_001982,2574210
game_001982,2623770
game_001982,2623800
game_001982,2623810
game_001982,2623830
game_001982,2623840
game_001982,2623860
game_001982,2670030
game_001982,2670040
game_001982,2670070
game_001982,2670090
game_001982,2670100
game_001982,2670120
game_001982,2670130
game_001982,2670160
game_001982,2670180
game_001982,2711780
game_001982,2711800
game_001982,2711810
game_001982,2711830
game_001982,2711850
game_001982,2711860
game_001982,2711880
game_001982,2711890
game_001982,2743130
game_001982,2743150
game_001982,2743160
game_001982,2743180
game_001982,2801090
game_001982,2801110
game_001982,2801120
game_001982,2801150
game_001982,2801160
game_001982,2801170
game_001982,2801190
game_001982,2801200
game_001982,2801210
game_001982,2803740
game_001982,2844030
game_001982,2844050
game_001982,2844080
game_001982,2844110
game_001982,2844130
game_001982,2844150
game_001982,2902870
game_001982,2902890
game_001982,2902900
game_001982,2902930
game_001982,2902940
game_001982,2956860
game_001982,2956890
game_001982,2956900
game_001982,2956920
game_001982,2956930
game_001982,2956960
game_001982,2956980
game_001982,2959070
game_001982,3011650
game_001982,3011670
game_001982,3011680
game_001982,3011700
game_001982,3011710
game_001982,3011730
game_001982,3011830
game_001982,3062840
game_001982,3062860
game_001982,3062890
game_001982,3062910
game_001982,3115620
game_001982,3115670
game_001982,3115690
game_001982,3115710
game_001982,3115720
game_001982,3115750
game_001982,3115770
game_001982,3115950
game_001982,3115970
game_001982,3115980
game_001982,3195480
game_001982,3195490
game_001982,3195500
game_001982,3195510
game_001982,3195520
game_001982,3242990
game_001982,3243000
game_001982,3243020
game_001982,3243030
game_001982,3243050
game_001982,3243060
game_001982,3243090
game_001982,3243100
game_001982,3243110
game_001982,3246060
game_001982,3308060
game_001982,3308070
game_001982,3308100
game_001982,3308390
game_001982,3308400
game_001982,3308420
game_001982,3308430
game_001982,3308630
game_001982,3364230
game_001982,3364240
game_001982,3364260
game_001982,3364280
game_001982,3364290
game_001982,3364330
game_001982,3364350
game_001982,3364380
game_001982,3409060
game_001982,3409090
game_001982,3409110
game_001982,3409140
game_001982,3409170
game_001982,3409200
game_001982,3409210
game_001982,3409220
game_001982,3409230
game_001982,3409240
game_001982,3479430
game_001982,3479450
game_001982,3479460
game_001982,3479500
game_001982,3479510
game_001982,3479550
game_001982,3479570
game_001982,3549520
game_001982,3549550
game_001982,3549580
game_001982,3549590
game_001982,3549640
game_001982,3549650
game_001982,3549660
game_001982,3608920
game_001982,3608930
game_001982,3608950
game_001982,3608960
game_001982,3609000
game_001982,3609030
game_001982,3609050
game_001982,3699020
game_001982,3699050
game_001982,3699070
game_001982,3699080
game_001982,3699110
game_001982,3699120
game_001982,3699130
game_001982,3699630
game_001982,3699640
game_001982,3765960
game_001982,3765970
game_001982,3766010
game_001982,3766030
game_001982,3766050
game_001982,3766080
game_001982,3766100
game_001982,3831780
game_001982,3831800
game_001982,3831820
game_001982,3831850
game_001982,3831870
game_001982,3881660
game_001982,3903260
game_001982,3903270
game_001982,3903290
game_001982,3903300
game_001982,3903310
game_001982,3903330
game_001982,3903340
game_001982,3903360
game_001982,3998230
game_001982,3998240
game_001982,3998270
game_001982,4085290
game_001982,4085310
game_001982,4085320
game_001982,4125020
game_001982,4228020
game_001982,4228030
game_001982,4623400
game_001982,4696370
game_001983,3063440
game_001984,292050
game_001984,403220
game_001985,888360
game_001985,930200
game_001986,3874660
game_001986,3308250
game_001986,3739110
game_001986,3739100
game_001986,3560550
game_001986,3349540
game_001986,3080090
game_001986,3184500
game_001989,542330
game_001991,1486040
game_001991,3578690
game_001992,368190
game_001993,4235530
game_001993,4457580
game_001993,4457550
game_001993,3194200
game_001997,3067870
game_001997,4014370
game_001998,297900
game_001999,935430
game_001999,967350
game_001999,1024610
game_002001,102623
game_002001,102622
game_002002,1573740
game_002002,1236710
game_002002,1439000
game_002004,2383170
game_002005,1877810
game_002007,1304412
game_002007,1304414
game_002007,1304449
game_002007,1418848
game_002007,1304416
game_002007,1418840
game_002007,1490115
game_002007,1490117
game_002007,1490116
game_002007,1418849
game_002007,1304445
game_002007,1304410
game_002007,1304415
game_002007,1304468
game_002007,1304447
game_002007,1490112
game_002007,1490111
game_002007,1304461
game_002007,1418842
game_002007,1664950
game_002007,1304469
game_002007,1664953
game_002007,1418843
game_002007,1664930
game_002007,1664952
game_002007,1664958
game_002007,1490119
game_002007,1304411
game_002007,1664955
game_002007,1664957
game_002007,1664956
game_002007,1418846
game_002007,1418844
game_002007,1664951
game_002007,1418847
game_002007,1490113
game_002007,1418845
game_002007,1664931
game_002007,1304463
game_002007,1304419
game_002007,1304441
game_002007,1304467
game_002007,1418841
game_002007,1304464
game_002007,1304413
game_002007,1304442
game_002007,1304462
game_002007,1304417
game_002007,1490110
game_002007,1304446
game_002007,1304440
game_002007,1304418
game_002008,1694060
game_002008,1694080
game_002012,34842
game_002012,34841
game_002013,1397490
game_002014,1818430
game_002014,1819222
game_002015,1958410
game_002015,1958420
game_002016,353050
game_002016,353051
game_002016,353052
game_002016,353053
game_002017,1227440
game_002017,1227441
game_002017,1227461
game_002017,1227443
game_002017,1205580
game_002017,1227448
game_002017,1205330
game_002017,1222634
game_002017,1227449
game_002017,1222632
game_002017,1227460
game_002017,1227456
game_002017,1222631
game_002017,1222633
game_002017,1222635
game_002017,1227444
game_002017,1227452
game_002017,1227467
game_002017,1234350
game_002017,1828340
game_002017,1829870
game_002017,1227453
game_002017,1227454
game_002017,1227468
game_002017,1227481
game_002017,1222630
game_002017,1222638
game_002017,1843610
game_002017,1843660
game_002017,1844870
game_002017,1844930
game_002017,1985100
game_002017,1227459
game_002017,1232622
game_002017,1227455
game_002017,1227450
game_002017,2010120
game_002017,2008300
game_002017,1905200
game_002017,2004140
game_002017,1227458
game_002017,2004070
game_002017,1227457
game_002017,1227482
game_002017,1227485
game_002017,1227484
game_002017,1222637
game_002017,2062460
game_002017,2010121
game_002017,1876450
game_002017,1238580
game_002017,1232621
game_002017,2066880
game_002017,2234340
game_002017,2246910
game_002017,2301080
game_002017,2345800
game_002017,1227442
game_002017,1227465
game_002017,2342900
game_002017,1227463
game_002017,2857800
game_002017,2388330
game_002017,2862100
game_002017,3005610
game_002018,534990
game_002018,450812
game_002018,434040
game_002018,434041
game_002018,450810
game_002018,450811
game_002019,1578780
game_002019,642240
game_002019,1172890
game_002023,2904310
game_002023,2904300
game_002023,2848670
game_002024,2557000
game_002025,2689700
game_002025,2667200
game_002025,2667190
game_002025,2667180
game_002025,2667170
game_002025,2688060
game_002025,2842180
game_002026,3917380
game_002026,3251420
game_002026,2805000
game_002026,4160500
game_002026,4160650
game_002026,4160670
game_002026,4160690
game_002026,3917400
game_002026,3917430
game_002026,3917450
game_002026,3917470
game_002026,3917500
game_002026,3917520
game_002026,2849030
game_002026,4670550
game_002026,4670570
game_002026,4670590
game_002028,1895480
game_002028,1669810
game_002029,1657310
game_002030,271950
game_002032,542040
game_002033,22364
game_002033,22363
game_002033,22361
game_002034,715890
game_002034,715910
game_002034,715900
game_002034,715850
game_002034,715870
game_002034,715860
game_002035,378400
game_002035,396960
game_002035,747900
game_002035,3588910
game_002035,3588920
game_002036,1723660
game_002036,1766880
game_002038,3698520
game_002038,4834820
game_002038,4763680
game_002038,4621830
game_002038,4551080
game_002038,4449560
game_002038,4347630
game_002038,4247600
game_002038,4162220
game_002038,4022560
game_002038,4060920
game_002038,4005000
game_002038,3897340
game_002038,3826660
game_002038,3759890
game_002038,3676620
game_002038,3612550
game_002038,3533440
game_002038,3503420
game_002038,3454390
game_002038,3232640
game_002038,3301640
game_002038,3225660
game_002038,3174300
game_002038,3066630
game_002038,3001770
game_002038,2973440
game_002038,2910410
game_002038,2856970
game_002038,2805310
game_002038,3124170
game_002038,2700270
game_002038,2685750
game_002038,2639640
game_002038,2576360
game_002038,2531280
game_002038,2546960
game_002038,2485580
game_002038,2445830
game_002038,2403540
game_002038,2358700
game_002038,2744860
game_002038,2306260
game_002038,2254250
game_002038,2187461
game_002038,2187460
game_002038,2155360
game_002038,2118860
game_002038,2093320
game_002038,2067090
game_002038,2021180
game_002038,1991220
game_002038,1976820
game_002038,2326030
game_002038,1927810
game_002038,1897200
game_002038,1868480
game_002038,1826630
game_002038,1804680
game_002038,1775480
game_002038,1741600
game_002038,1496331
game_002038,1678970
game_002038,1643080
game_002038,1612070
game_002038,1592090
game_002038,1954980
game_002038,1538870
game_002038,1496330
game_002038,1352585
game_002038,1352582
game_002038,1352583
game_002038,1352581
game_002038,1285770
game_002038,1237721
game_002038,1237720
game_002038,1352580
game_002038,1157731
game_002038,1157730
game_002038,1124541
game_002038,1124540
game_002038,1352584
game_002038,1091150
game_002038,1053800
game_002038,1048050
game_002038,1043420
game_002038,1007580
game_002038,1157732
game_002038,1007910
game_002038,970100
game_002038,970110
game_002038,942230
game_002038,969560
game_002038,1323210
game_002038,943420
game_002038,942240
game_002038,928100
game_002039,512620
game_002039,512621
game_002039,512622
game_002041,590360
game_002041,590361
game_002042,508340
game_002045,418220
game_002045,418221
game_002045,422480
game_002045,426860
game_002045,439500
game_002045,439501
game_002045,446520
game_002045,449390
game_002045,449391
game_002045,449392
game_002045,449393
game_002045,449394
game_002046,805060
game_002047,1262670
game_002047,1170814
game_002047,1170791
game_002047,1170800
game_002047,1170803
game_002047,1170807
game_002050,246250
game_002050,246251
game_002050,246252
game_002050,246253
game_002050,246254
game_002050,246255
game_002050,246256
game_002050,246257
game_002051,1139930
game_002051,996820
game_002052,542160
game_002052,594630
game_002052,363990
game_002052,687910
game_002052,492690
game_002052,793270
game_002052,385120
game_002052,239391
game_002054,1436670
game_002057,2495880
game_002057,1256780
game_002057,1137540
game_002057,940820
game_002057,2088220
game_002057,1318290
game_002057,1055290
game_002057,1106170
game_002057,994210
game_002057,1284880
game_002057,970640
game_002057,1353980
game_002057,1206630
game_002058,501560
game_002058,606080
game_002058,813390
game_002058,873870
game_002058,873871
game_002058,1341590
game_002059,1293280
game_002059,1125270
game_002059,1423920
game_002059,1423921
game_002059,1423922
game_002061,592700
game_002061,593050
game_002061,593051
game_002061,593052
game_002061,593053
game_002061,593054
game_002061,593055
game_002061,593056
game_002061,593057
game_002062,1418300
game_002062,1920340
game_002063,2448530
game_002063,3824500
game_002064,4030120
game_002068,1334490
game_002070,2207830
game_002074,633910
game_002075,1588720
game_002075,1408950
game_002075,2606720
game_002078,203765
game_002078,203766
game_002080,1163360
game_002082,2109040
game_002086,2555540
game_002086,1649580
game_002086,1525630
game_002086,1844590
game_002086,1203790
game_002088,649410
game_002088,2729590
game_002089,4511610
game_002089,4159460
game_002089,4124160
game_002089,3470730
game_002089,2806770
game_002089,3510890
game_002089,3470710
game_002090,2060280
game_002092,328210
game_002097,2851380
game_002097,2851390
game_002097,2851400
game_002099,1026800
game_002099,1019360
game_002099,1022720
game_002102,3012900
game_002102,3012890
game_002104,2768190
game_002104,2855640
game_002104,2855630
game_002104,2855620
game_002104,2528460
game_002104,2855610
game_002104,2768170
game_002104,2544390
game_002104,2584660
game_002104,2768160
game_002104,3180050
game_002105,2884850
game_002105,2884860
game_002105,2961160
game_002105,2996300
game_002106,732890
game_002106,795000
game_002108,1738770
game_002109,3464380
game_002110,718690
game_002113,2388081
game_002113,2388080
game_002116,3919200
game_002116,1129050
game_002116,1353170
game_002116,1004340
game_002117,1465760
game_002117,1668440
game_002118,2611030
game_002119,2902110
game_002119,2902200
game_002120,2208180
game_002125,1349010
game_002128,2022710
game_002129,3940550
game_002129,3909130
game_002129,3747630
game_002129,2804060
game_002129,2804070
game_002129,2804080
game_002131,1928750
game_002131,1633910
game_002131,1403620
game_002131,1655780
game_002131,1491140
game_002131,1403630
game_002132,1454920
game_002133,2080860
game_002135,1951320
game_002137,1266130
game_002138,2973290
game_002138,3151390
game_002138,3260810
game_002138,3260820
game_002138,3511300
game_002138,3948300
game_002138,3954000
game_002138,3954010
game_002138,3954020
game_002139,1613060
game_002139,1792911
game_002139,1786041
game_002139,1786042
game_002139,1792910
game_002139,1786040
game_002139,1522550
game_002139,1613040
game_002140,2131710
game_002142,2362450
game_002143,1725760
game_002147,2644290
game_002147,2694630
game_002147,2872960
game_002147,3440690
game_002147,3642190
game_002149,1955130
game_002150,272680
game_002150,49604
game_002151,699290
game_002152,1308910
game_002153,2216610
game_002156,411110
game_002156,450820
game_002157,1925870
game_002158,365970
game_002158,2314920
game_002159,1162340
game_002159,1162341
game_002159,1215110
game_002159,1336480
game_002159,1336481
game_002159,1336482
game_002159,1336483
game_002159,1336484
game_002160,506803
game_002160,506800
game_002160,430345
game_002160,430346
game_002160,430347
game_002160,430341
game_002160,430342
game_002160,430343
game_002160,430344
game_002160,430348
game_002160,430349
game_002160,430350
game_002160,430351
game_002160,412352
game_002160,428500
game_002160,428501
game_002160,556800
game_002160,573570
game_002160,573580
game_002160,506801
game_002160,506802
game_002160,579538
game_002160,579539
game_002160,579540
game_002160,579541
game_002160,583630
game_002160,583631
game_002160,583632
game_002160,583633
game_002160,583634
game_002160,589700
game_002160,583635
game_002160,648110
game_002160,648111
game_002160,648112
game_002160,648113
game_002160,612860
game_002161,4145490
game_002161,4145510
game_002161,3230590
game_002161,3230570
game_002161,3230710
game_002161,3230650
game_002161,3230610
game_002161,3230630
game_002161,3230670
game_002161,3230690
game_002161,3230730
game_002163,4374790
game_002163,1268630
game_002163,1174110
game_002163,2641120
game_002163,1649532
game_002163,1649531
game_002163,1649530
game_002163,1183040
game_002163,1239680
game_002166,2511170
game_002166,3061350
game_002169,258992
game_002169,325580
game_002169,415800
game_002169,258990
game_002169,258991
game_002169,1239170
game_002169,1239210
game_002170,2194280
game_002171,366650
game_002176,2051380
game_002176,1672000
game_002176,1671900
game_002176,1663570
game_002176,1633670
game_002176,1633680
game_002176,1633690
game_002176,1633700
game_002176,1633710
game_002176,1633720
game_002176,1633730
game_002176,1668220
game_002176,1663460
game_002176,1668230
game_002176,1663470
game_002176,1663480
game_002176,1668240
game_002176,1663510
game_002176,1663520
game_002176,1663530
game_002176,1663540
game_002176,1698090
game_002176,1663590
game_002176,1698100
game_002176,1668250
game_002176,1663630
game_002176,1723980
game_002176,1671790
game_002176,1790950
game_002176,1671820
game_002176,1671830
game_002176,1723990
game_002176,1671850
game_002176,1790970
game_002176,1671860
game_002176,1671870
game_002176,1797470
game_002176,1671910
game_002176,1839650
game_002176,1671920
game_002176,1671930
game_002176,1852420
game_002176,1671960
game_002176,1852440
game_002176,1671970
game_002176,1671980
game_002176,1852430
game_002176,1672010
game_002176,1881890
game_002176,1672020
game_002176,1672030
game_002176,1852450
game_002176,1672050
game_002176,1881900
game_002176,1672060
game_002176,1672070
game_002176,1663490
game_002176,1663550
game_002176,1663600
game_002176,1663610
game_002176,1671840
game_002176,1671880
game_002176,1671940
game_002176,1671950
game_002176,1671990
game_002176,1672040
game_002176,1672080
game_002177,1141710
game_002177,1141711
game_002178,1223580
game_002178,2587610
game_002178,4820730
game_002179,1564120
game_002181,322000
game_002181,274050
game_002181,291900
game_002181,483450
game_002184,1478720
game_002190,1420390
game_002195,1168710
game_002196,947820
game_002197,346360
game_002199,3227480
game_002199,2850340
game_002199,2917210
game_002199,3348000
game_002199,3532770
game_002199,3600860
game_002200,2672570
game_002201,801580
game_002201,1001060
game_002201,797730
game_002201,797740
game_002201,797750
game_002201,797760
game_002201,797770
game_002201,797780
game_002201,797790
game_002201,797810
game_002201,797820
game_002201,797830
game_002201,797840
game_002201,797850
game_002201,797860
game_002201,797870
game_002201,797880
game_002201,797890
game_002201,797900
game_002201,797910
game_002201,797920
game_002201,797930
game_002201,797940
game_002201,797950
game_002201,797960
game_002201,797970
game_002201,797980
game_002201,797990
game_002201,798000
game_002201,798010
game_002201,798020
game_002201,798030
game_002201,798050
game_002201,798060
game_002201,798070
game_002201,798080
game_002201,798090
game_002201,798100
game_002201,799680
game_002201,799690
game_002201,799700
game_002203,2869630
game_002203,1234570
game_002204,1852860
game_002204,1108930
game_002204,2564010
game_002204,1198780
game_002205,712630
game_002206,4349830
game_002206,2004740
game_002206,2004660
game_002207,2788230
game_002208,2099930
game_002209,710350
game_002212,1278260
game_002212,1278250
game_002214,2622900
game_002214,2622920
game_002215,1054730
game_002215,880520
game_002215,880521
game_002215,939940
game_002215,947950
game_002215,1083830
game_002215,1083831
game_002215,1083832
game_002215,1083833
game_002217,1754220
game_002217,1754230
game_002222,4102150
game_002222,3858250
game_002222,3213970
game_002222,4801200
game_002222,3564980
game_002222,4119320
game_002222,2302890
game_002226,643650
game_002228,3169480
game_002228,3064210
game_002228,3385220
game_002229,3199160
game_002232,1038500
game_002232,2089290
game_002232,1038400
game_002232,2542990
game_002232,3166330
game_002232,3196210
game_002232,3196220
game_002232,4842920
game_002233,2736340
game_002233,1708680
game_002233,1299270
game_002233,980450
game_002233,988810
game_002233,3062350
game_002233,3062360
game_002233,3939430
game_002234,2175430
game_002235,3338710
game_002235,3516790
game_002236,4114220
game_002236,4764990
game_002236,2488520
game_002236,3478250
game_002238,2255330
game_002240,619690
game_002242,1253280
game_002246,3046830
game_002246,2997100
game_002246,2500370
game_002246,2288430
game_002246,2165500
game_002246,2659060
game_002246,2936210
game_002246,2388130
game_002246,2659080
game_002246,2633140
game_002246,2659070
game_002246,2125861
game_002249,1642210
game_002250,2321920
game_002250,2321930
game_002251,3905410
game_002251,2482520
game_002251,3160860
game_002251,4437840
game_002253,1410460
game_002254,1717040
game_002254,1889430
game_002256,1210990
game_002258,3195280
game_002258,3195270
game_002258,3154090
game_002258,3195290
game_002258,3195300
game_002261,3625790
game_002261,3623820
game_002261,2635800
game_002261,4196930
game_002263,450960
game_002264,4499280
game_002264,4116520
game_002264,3372880
game_002264,3073420
game_002264,2633220
game_002264,2455290
game_002266,1701120
game_002266,1740520
game_002266,2013070
game_002267,3199630
game_002270,3185730
game_002270,1482560
game_002270,1482570
game_002270,2017570
game_002274,870270
game_002274,949220
game_002274,870271
game_002274,870272
game_002274,870273
game_002274,870276
game_002274,870277
game_002274,870280
game_002274,949221
game_002276,1218040
game_002276,1347520
game_002279,3313270
game_002279,2105100
game_002279,2318010
game_002283,1982920
game_002283,2221040
game_002283,2221041
game_002283,2222070
game_002283,2985590
game_002285,3365570
game_002286,553700
game_002287,1266520
game_002289,2176420
game_002289,3918090
game_002291,1275730
game_002292,649250
game_002293,1228340
game_002293,1472300
game_002294,359780
game_002294,359781
game_002294,359790
game_002294,404280
game_002294,404281
game_002294,404282
game_002294,404283
game_002294,404284
game_002295,2419623
game_002295,2419622
game_002295,2419621
game_002295,2419620
game_002295,2419627
game_002295,2419626
game_002295,2419628
game_002295,2419629
game_002295,2419625
game_002295,2419624
game_002295,2508390
game_002295,2508370
game_002295,2508380
game_002295,2391920
game_002295,2512130
game_002296,1547020
game_002297,513800
game_002299,3350260
game_002299,2238420
game_002299,3633290
game_002303,1271792
game_002303,1271793
game_002303,1271790
game_002303,1271791
game_002304,1567820
game_002306,3465690
game_002306,3049220
game_002307,380800
game_002307,768730
game_002308,4714330
game_002308,2445890
game_002308,3065730
game_002309,316910
game_002309,404250
game_002309,590610
game_002310,3240680
game_002310,2142970
game_002310,2170740
game_002311,200440
game_002311,302020
game_002311,302030
game_002311,456220
game_002311,456221
game_002311,502970
game_002311,578980
game_002311,633960
game_002311,633961
game_002311,633963
game_002311,633980
game_002311,633981
game_002311,771200
game_002311,907580
game_002317,1941270
game_002317,2598420
game_002318,1399420
game_002319,466540
game_002319,439241
game_002319,466543
game_002319,466544
game_002319,466545
game_002319,466546
game_002319,466547
game_002319,466548
game_002319,466549
game_002319,466550
game_002319,466551
game_002319,466542
game_002321,1113550
game_002326,404800
game_002327,3184030
game_002327,3184020
game_002327,3184010
game_002327,3184040
game_002327,3183940
game_002327,3184000
game_002327,3184050
game_002330,4143120
game_002330,2948110
game_002330,2948100
game_002330,2625120
game_002330,1245590
game_002330,1785010
game_002331,1279950
game_002331,2365430
game_002332,1363540
game_002332,1363591
game_002332,1379260
game_002332,1379261
game_002332,1516260
game_002332,1517270
game_002332,1633610
game_002332,1690420
game_002333,299190
game_002335,1570180
game_002335,1412761
game_002335,1412760
game_002335,1300851
game_002335,1300850
game_002335,1299630
game_002336,1105630
game_002336,969270
game_002336,938030
game_002336,1004130
game_002336,801310
game_002336,782310
game_002337,1312940
game_002338,494420
game_002339,3098120
game_002339,3090780
game_002339,3090690
game_002339,3090700
game_002339,3090710
game_002339,3090750
game_002339,3090760
game_002339,3090770
game_002339,3098090
game_002339,3098100
game_002339,3098110
game_002339,3109970
game_002339,3110640
game_002339,3110650
game_002339,3110660
game_002339,3110670
game_002339,3110680
game_002339,2893370
game_002339,3713540
game_002341,3639130
game_002341,4778120
game_002344,458530
game_002346,3821410
game_002349,4713340
game_002358,3899110
game_002358,2666040
game_002358,2666050
game_002358,2666070
game_002358,3228130
game_002358,3228140
game_002359,1884560
game_002359,2312070
game_002359,1907450
game_002359,2195430
game_002360,471740
game_002360,471741
game_002361,3544250
game_002362,3041090
game_002363,1256030
game_002363,1256930
game_002364,1772090
game_002365,1809830
game_002367,1764630
game_002369,2553770
game_002369,4038230
game_002369,4038350
game_002370,1802770
game_002370,2001090
game_002371,855020
game_002374,1347740
game_002374,1440830
game_002375,694330
game_002375,2604510
game_002378,1078810
game_002378,1078840
game_002378,1137800
game_002378,1137801
game_002378,1137802
game_002379,1827590
game_002379,1669300
game_002379,1744160
game_002379,2200730
game_002380,1996410
game_002382,1431712
game_002382,1244880
game_002382,991870
game_002382,1174410
game_002382,1431711
game_002382,1204070
game_002382,1269880
game_002382,1399790
game_002382,1399791
game_002382,1431700
game_002382,1431702
game_002382,1431701
game_002382,1431710
game_002390,1920970
game_002391,985460
game_002391,985470
game_002392,3749840
game_002392,1211671
game_002392,1211672
game_002392,1211673
game_002392,1211674
game_002392,1211675
game_002392,1211676
game_002392,1211677
